improve their understanding of mathematics < s > work better at group activities,['send tasks to other groups'],"{'Bleu_1': 7.692307691715977e-17, 'Bleu_2': 8.006407689612819e-17, 'Bleu_3': 8.352713247389653e-17, 'Bleu_4': 8.737167850948829e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
can guarantee a longer life,['may lead to nursing - home abuse and age discrimination'],"{'Bleu_1': 7.357588820485814e-17, 'Bleu_2': 8.226034376343737e-17, 'Bleu_3': 9.39698285411182e-17, 'Bleu_4': 1.1115018921698456e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
the best way of life < s > group exercise and social health,['building up fitness'],"{'Bleu_1': 7.692307691715977e-17, 'Bleu_2': 8.006407689612819e-17, 'Bleu_3': 8.352713247389653e-17, 'Bleu_4': 8.737167850948829e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
"smoking and breathing problems < s > children , parents and smoking",['lung cancer'],"{'Bleu_1': 8.33333333263889e-17, 'Bleu_2': 8.7038827970266e-17, 'Bleu_3': 9.11609179238116e-17, 'Bleu_4': 9.578464407697051e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
china ' s internet users < s > the history of the internet < s > internet problems in china,['shopping online'],"{'Bleu_1': 4.9999999997500006e-17, 'Bleu_2': 5.1298917601625265e-17, 'Bleu_3': 5.2680266834470454e-17, 'Bleu_4': 5.415315253217102e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
enjoy his undersea adventures,['learn about the dangers of the ocean'],"{'Bleu_1': 1.180916381262079e-16, 'Bleu_2': 1.3636047811673833e-16, 'Bleu_3': 1.6376033738448777e-16, 'Bleu_4': 2.1341568158302036e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
describe how to create conditions for sunshine,['stress the importance of the positive life style [ sep ] analyze the intentions and thoughts in our mind'],"{'Bleu_1': 2.5727473156642508e-17, 'Bleu_2': 2.778884705857732e-17, 'Bleu_3': 3.029856608529649e-17, 'Bleu_4': 3.3452251422332065e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
is an agreement signed by all countries,['means banning carbon dioxide emissions'],"{'Bleu_1': 1.428571428367347e-16, 'Bleu_2': 1.5430334993821163e-16, 'Bleu_3': 1.6823908654542381e-16, 'Bleu_4': 1.857505799560655e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
school education,['needed goods'],"{'Bleu_1': 4.999999995000003e-16, 'Bleu_2': 7.071067803026644e-16, 'Bleu_3': 7.937005251904008e-13, 'Bleu_4': 2.659147946145741e-11, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
is the world ' s oldest book,['does not always check its records'],"{'Bleu_1': 1.428571428367347e-16, 'Bleu_2': 1.5430334993821163e-16, 'Bleu_3': 1.6823908654542381e-16, 'Bleu_4': 1.857505799560655e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
middle - aged people < s > a good hamburger,['skills at making hamburgers . [ sep ] talented workers'],"{'Bleu_1': 9.999999998000002e-17, 'Bleu_2': 1.0540925531727854e-16, 'Bleu_3': 1.115721583233711e-16, 'Bleu_4': 1.1868405216912992e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
use a non - approved calculator < s > read the examination paper after the examination < s > ask a doctor for advice on the examination,['submit your personal items to your examiner [ sep ] ensure your mobile phones and laptops are quiet . [ sep ] pack your small valuables in your own bag'],"{'Bleu_1': 3.3142196916595754e-17, 'Bleu_2': 3.3773533586759235e-17, 'Bleu_3': 3.44338844101872e-17, 'Bleu_4': 3.5125536550074713e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
was out of money for christmas < s > lived in the housing projects,['looked like santa claus most'],"{'Bleu_1': 7.14285714234694e-17, 'Bleu_2': 7.412493166061185e-17, 'Bleu_3': 7.707540023952376e-17, 'Bleu_4': 8.032276872167517e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
was a strong hurricane,['is the way people respond to risk [ sep ] is the order to evacuate or shut down mass transit systems'],"{'Bleu_1': 3.566058475466787e-18, 'Bleu_2': 4.11772964134182e-18, 'Bleu_3': 4.945133697367618e-18, 'Bleu_4': 6.444595165097905e-18, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
their society gives them too much power,['they are good at imitating the criminals in the films'],"{'Bleu_1': 9.306272247784718e-17, 'Bleu_2': 1.0051922884327337e-16, 'Bleu_3': 1.095975119633798e-16, 'Bleu_4': 1.2100518272513984e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
began to like foster children,['lived a happy life [ sep ] often fought against other dogs'],"{'Bleu_1': 4.931939276859357e-17, 'Bleu_2': 5.5140757418414865e-17, 'Bleu_3': 6.298985979364349e-17, 'Bleu_4': 7.450619995279912e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
jessie ' s anger < s > jessie ' s teeth,['the new foster dog'],"{'Bleu_1': 9.090909090082646e-17, 'Bleu_2': 9.534625891545801e-17, 'Bleu_3': 1.0033557297469767e-16, 'Bleu_4': 1.0600313378380957e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
an emotional connection between the o ' brien family and the writer,['how to educate children in different families'],"{'Bleu_1': 8.33333333263889e-17, 'Bleu_2': 8.7038827970266e-17, 'Bleu_3': 9.11609179238116e-17, 'Bleu_4': 9.578464407697051e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
kids,['teachers [ sep ] parents'],"{'Bleu_1': 1.8315638852103013e-17, 'Bleu_2': 5.791913560267694e-13, 'Bleu_3': 1.831563886431346e-11, 'Bleu_4': 1.0299640631524183e-10, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
the words they had heard,['memory'],"{'Bleu_1': 1.9999999996000001e-16, 'Bleu_2': 2.2360679769966743e-16, 'Bleu_3': 2.5543647739782093e-16, 'Bleu_4': 3.02137539638741e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
pain .,['exercise'],"{'Bleu_1': 4.999999997500001e-16, 'Bleu_2': 7.071067806562174e-16, 'Bleu_3': 7.937005255872507e-13, 'Bleu_4': 2.659147947475314e-11, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
not serious at all,['the result of thallium poisoning'],"{'Bleu_1': 1.9470019567050115e-16, 'Bleu_2': 2.248204207539058e-16, 'Bleu_3': 2.699951515428343e-16, 'Bleu_4': 3.518629737268912e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
didn ' t bring words of god to the people < s > helped people to find good leaders,['was born more than half a century earlier than confucius'],"{'Bleu_1': 5.2631578944598344e-17, 'Bleu_2': 5.4073807040662474e-17, 'Bleu_3': 5.561282936163367e-17, 'Bleu_4': 5.725998731205232e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
the civil war,['harriet beecher stowe [ sep ] abraham lincoln and a novel'],"{'Bleu_1': 2.316115039215977e-17, 'Bleu_2': 2.8366500155963096e-17, 'Bleu_3': 3.823821678718776e-17, 'Bleu_4': 7.894844286584619e-15, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
electrical signals,['endless cycles of plants'],"{'Bleu_1': 1.8393972040178161e-16, 'Bleu_2': 2.6013004718628214e-16, 'Bleu_3': 2.9198610566452503e-13, 'Bleu_4': 9.782458604202842e-12, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
make the eyeball shape change < s > make the skin color change,"[""protect babies ' eyes from summer sun""]","{'Bleu_1': 7.692307691715977e-17, 'Bleu_2': 8.006407689612819e-17, 'Bleu_3': 8.352713247389653e-17, 'Bleu_4': 8.737167850948829e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
make the food grow in space < s > make the food taste better,['keep astronauts healthy'],"{'Bleu_1': 7.14285714234694e-17, 'Bleu_2': 7.412493166061185e-17, 'Bleu_3': 7.707540023952376e-17, 'Bleu_4': 8.032276872167517e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
it can help them gain more experience,['doing internships overseas is a part of their courses [ sep ] doing internships overseas helps to establish friendship'],"{'Bleu_1': 2.5727473156642508e-17, 'Bleu_2': 2.778884705857732e-17, 'Bleu_3': 3.029856608529649e-17, 'Bleu_4': 3.3452251422332065e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
the youngest son ' s brother < s > christmas gifts for the oldest,['santa secret given away'],"{'Bleu_1': 7.14285714234694e-17, 'Bleu_2': 7.412493166061185e-17, 'Bleu_3': 7.707540023952376e-17, 'Bleu_4': 8.032276872167517e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
encourage them to do more work < s > give more money to higher officials,['see that bonus offering is done everywhere [ sep ] think financial encouragement is disgusting'],"{'Bleu_1': 6.666666665777778e-17, 'Bleu_2': 6.900655592487025e-17, 'Bleu_3': 7.15504634152293e-17, 'Bleu_4': 7.43299818346369e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
the air will be heavier and thicker < s > people won ' t get infected < s > people will easily get infected,['germs can spread very far [ sep ] germs spread very quickly'],"{'Bleu_1': 4.166666666493056e-17, 'Bleu_2': 4.2562826536125426e-17, 'Bleu_3': 4.350569195436141e-17, 'Bleu_4': 4.4499459569724386e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
the current law is sound < s > the technology is advanced enough,['lower - income drivers will not afford to drink again'],"{'Bleu_1': 7.692307691715977e-17, 'Bleu_2': 8.006407689612819e-17, 'Bleu_3': 8.352713247389653e-17, 'Bleu_4': 8.737167850948829e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
the south of france < s > winter,['early spring'],"{'Bleu_1': 1.2499999998437502e-16, 'Bleu_2': 1.3363062093831524e-16, 'Bleu_3': 1.43842395645363e-16, 'Bleu_4': 1.5619699682123511e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
fail to handle difficult tasks,['work hard'],"{'Bleu_1': 1.9999999996000001e-16, 'Bleu_2': 2.2360679769966743e-16, 'Bleu_3': 2.5543647739782093e-16, 'Bleu_4': 3.02137539638741e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
teach the participants some public - speaking skills < s > make the poem more interesting,['bring a new life to listeners'],"{'Bleu_1': 6.249999999609375e-17, 'Bleu_2': 6.454972243262145e-17, 'Bleu_3': 6.676572574796897e-17, 'Bleu_4': 6.917184227725562e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
blackfriars,['the london underground [ sep ] the bus system'],"{'Bleu_1': 3.3546262723158953e-19, 'Bleu_2': 1.0608259724462612e-14, 'Bleu_3': 3.3546262745523167e-13, 'Bleu_4': 1.886444984907315e-12, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
decide to be a surgeon because she wanted to be a doctor,['became the first woman physician [ sep ] and several other women founded the first hospital for women and children [ sep ] set up the first medical school for women'],"{'Bleu_1': 1.710747146214121e-17, 'Bleu_2': 1.7868171188683537e-17, 'Bleu_3': 1.8714393623689978e-17, 'Bleu_4': 1.9663596782336144e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
paid for wet nurses < s > wanted to feed babies of babies,['babysat city infants'],"{'Bleu_1': 7.692307691715977e-17, 'Bleu_2': 8.006407689612819e-17, 'Bleu_3': 8.352713247389653e-17, 'Bleu_4': 8.737167850948829e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
thinks it ' s a good choice,['is hated by the students'],"{'Bleu_1': 1.428571428367347e-16, 'Bleu_2': 1.5430334993821163e-16, 'Bleu_3': 1.6823908654542381e-16, 'Bleu_4': 1.857505799560655e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
our biggest enemies,['pleasures after a busy day'],"{'Bleu_1': 1.711390395634381e-16, 'Bleu_2': 2.0960166098273626e-16, 'Bleu_3': 2.825443289636019e-16, 'Bleu_4': 5.833544732589585e-14, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
watch too much tv and overeating < s > spend more time chatting with friends,['refuse to join in popular online games'],"{'Bleu_1': 6.666666666222223e-17, 'Bleu_2': 6.900655592947069e-17, 'Bleu_3': 7.155046341999933e-17, 'Bleu_4': 7.432998183959223e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
a friend sent dick to harpers ferry < s > the government provided enough medicine for bedell < s > bettie van metre hated the war,['god helps those who help themselves .'],"{'Bleu_1': 3.846153846005917e-17, 'Bleu_2': 3.922322702609805e-17, 'Bleu_3': 4.0021356115642243e-17, 'Bleu_4': 4.0858920789698765e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
make people think twice before spending < s > make people think twice before spending < s > often lead to shopping trips without thinking,['are more acceptable than cash in the store'],"{'Bleu_1': 3.99999999984e-17, 'Bleu_2': 4.0824829044719294e-17, 'Bleu_3': 4.169080726515258e-17, 'Bleu_4': 4.2601467362601026e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
anonymity of hotels,['dormitory beds for sale [ sep ] beds and bathrooms as well'],"{'Bleu_1': 1.659568944489087e-17, 'Bleu_2': 2.0325485533143833e-17, 'Bleu_3': 2.7398879588528306e-17, 'Bleu_4': 5.656903123442468e-15, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
john denver,"[""annie ' s song [ sep ] country roads""]","{'Bleu_1': 1.5098691696060585e-17, 'Bleu_2': 2.1352774565320712e-17, 'Bleu_3': 2.3967679081670125e-14, 'Bleu_4': 8.029931010643379e-13, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
have as much fun as possible after marriage < s > have as much fun as possible after marriage,['make every effort to liberate oneself from pain'],"{'Bleu_1': 5.2631578944598344e-17, 'Bleu_2': 5.4073807040662474e-17, 'Bleu_3': 5.561282936163367e-17, 'Bleu_4': 5.725998731205232e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
introduce the battery technology < s > explain the advantages of electric cars,['promote energy & capital'],"{'Bleu_1': 7.692307691715977e-17, 'Bleu_2': 8.006407689612819e-17, 'Bleu_3': 8.352713247389653e-17, 'Bleu_4': 8.737167850948829e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
greenhouse effect,['the pollution in the atmosphere [ sep ] the rise of glaciers'],"{'Bleu_1': 3.368973496173769e-18, 'Bleu_2': 4.764448008373334e-18, 'Bleu_3': 5.347912071879232e-15, 'Bleu_4': 1.7917197923857018e-13, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
the human brain has a large amount of nerve cells < s > the brain has a hard time organizing its function < s > the links in nerve cells are not affected by chemicals,['memory is good'],"{'Bleu_1': 2.857142857061225e-17, 'Bleu_2': 2.8988551781782e-17, 'Bleu_3': 2.942025050026701e-17, 'Bleu_4': 2.9867390495494086e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
in advance,['with airlines which are famous for offering discount prices'],"{'Bleu_1': 1.5098691696060585e-17, 'Bleu_2': 2.1352774565320712e-17, 'Bleu_3': 2.3967679081670125e-14, 'Bleu_4': 8.029931010643379e-13, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
she didn ' t know how to send her email < s > she wanted to send her friend an email,['they had joined different competitive firms'],"{'Bleu_1': 4.761904761678005e-17, 'Bleu_2': 4.879500364504501e-17, 'Bleu_3': 5.0041736243917744e-17, 'Bleu_4': 5.136663909241664e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
he was about 5 0 kilometers from shore,['the wave hit the boat'],"{'Bleu_1': 1.2499999998437502e-16, 'Bleu_2': 1.3363062093831524e-16, 'Bleu_3': 1.43842395645363e-16, 'Bleu_4': 1.5619699682123511e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
one tends to see nothing at all,['children often differ from grown - ups in perception'],"{'Bleu_1': 1.0735389898008262e-16, 'Bleu_2': 1.1595546370745083e-16, 'Bleu_3': 1.2642785332855274e-16, 'Bleu_4': 1.3958734299260755e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
credit card companies < s > internet companies < s > courier companies,['freedom of shopping [ sep ] shopping convenience'],"{'Bleu_1': 7.692307691715977e-17, 'Bleu_2': 8.006407689612819e-17, 'Bleu_3': 8.352713247389653e-17, 'Bleu_4': 8.737167850948829e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
christine blower,['mr . strict'],"{'Bleu_1': 3.0326532955305157e-16, 'Bleu_2': 4.288819419442512e-16, 'Bleu_3': 4.814037031579975e-13, 'Bleu_4': 1.6128547580492708e-11, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
the blind and our mind,['what psychologists perceive'],"{'Bleu_1': 1.9999999996000001e-16, 'Bleu_2': 2.2360679769966743e-16, 'Bleu_3': 2.5543647739782093e-16, 'Bleu_4': 3.02137539638741e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
work hard for their companies,['do business with many people easily .'],"{'Bleu_1': 1.340640091535023e-16, 'Bleu_2': 1.4988811889794536e-16, 'Bleu_3': 1.7122419125424406e-16, 'Bleu_4': 2.0252884943922996e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
painting pictures,['working in the factory [ sep ] saving the money'],"{'Bleu_1': 9.157819435209296e-18, 'Bleu_2': 1.2951112443799125e-17, 'Bleu_3': 1.453713220518608e-14, 'Bleu_4': 4.870399353332467e-13, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
hope to have a good life in a good society < s > tells others he is happy,['has rich and satisfying social relationships [ sep ] spends more time with other people'],"{'Bleu_1': 5.555555555246914e-17, 'Bleu_2': 5.716619504423364e-17, 'Bleu_3': 5.889153354909399e-17, 'Bleu_4': 6.074588070506824e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
make speech like an order < s > learn how to speak < s > make speech like an action,['imitate sounds around them'],"{'Bleu_1': 4.9999999997500006e-17, 'Bleu_2': 5.1298917601625265e-17, 'Bleu_3': 5.2680266834470454e-17, 'Bleu_4': 5.415315253217102e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
eat heavy food < s > change the body clock later < s > travel to a certain time zone,['not fly business class'],"{'Bleu_1': 4.9999999997500006e-17, 'Bleu_2': 5.1298917601625265e-17, 'Bleu_3': 5.2680266834470454e-17, 'Bleu_4': 5.415315253217102e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
watching white movies,['lying as seldom as possible'],"{'Bleu_1': 1.711390395634381e-16, 'Bleu_2': 2.0960166098273626e-16, 'Bleu_3': 2.825443289636019e-16, 'Bleu_4': 5.833544732589585e-14, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
dried and planted in the tombs < s > used to treat sick people,['cut after they flowered'],"{'Bleu_1': 7.14285714234694e-17, 'Bleu_2': 7.412493166061185e-17, 'Bleu_3': 7.707540023952376e-17, 'Bleu_4': 8.032276872167517e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
study hard,['read the literature of the country [ sep ] read books and reports [ sep ] go to foreign countries'],"{'Bleu_1': 6.170490198163522e-20, 'Bleu_2': 8.7263909225515e-20, 'Bleu_3': 9.795042631724252e-17, 'Bleu_4': 3.2816492707134384e-15, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
many countries haven ' t reduced co 2 emissions since 1 9 9 0 < s > the world ' s population will grow even faster if we don ' t,['reductions in energy consumption have greatly cut back global warming'],"{'Bleu_1': 3.225806451508845e-17, 'Bleu_2': 3.279129178812223e-17, 'Bleu_3': 3.3345688164091184e-17, 'Bleu_4': 3.39226878067752e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
money spent on expensive designer clothes < s > money spent on climbing the corporate ladder,['building relationships'],"{'Bleu_1': 6.249999999609375e-17, 'Bleu_2': 6.454972243262145e-17, 'Bleu_3': 6.676572574796897e-17, 'Bleu_4': 6.917184227725562e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
has been provided by all kinds of organizations,['results from a highly competitive society'],"{'Bleu_1': 1.2499999998437502e-16, 'Bleu_2': 1.3363062093831524e-16, 'Bleu_3': 1.43842395645363e-16, 'Bleu_4': 1.5619699682123511e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
dara torres ' s life story is very sad < s > dara torres wants to be a olympic medalist < s > dara torres ' family are very poor,['how athletes overcome mental obstacles in competitions'],"{'Bleu_1': 3.3333333332222224e-17, 'Bleu_2': 3.390317517989093e-17, 'Bleu_3': 3.4496436827447336e-17, 'Bleu_4': 3.5114762706939334e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
work full - time,['have good writing skills [ sep ] have creative skills and a creative gift'],"{'Bleu_1': 2.0521249645714092e-17, 'Bleu_2': 2.369589801313376e-17, 'Bleu_3': 2.8457279608077805e-17, 'Bleu_4': 3.7086084582846e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
"lives in san diego , california",['offers service to a new mother'],"{'Bleu_1': 1.666666666111111e-16, 'Bleu_2': 1.8257418577115442e-16, 'Bleu_3': 2.0274006644364938e-16, 'Bleu_4': 2.295748845733568e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
become a broadcast media reporter < s > get a job in broadcast,['start broadcasting'],"{'Bleu_1': 7.692307691715977e-17, 'Bleu_2': 8.006407689612819e-17, 'Bleu_3': 8.352713247389653e-17, 'Bleu_4': 8.737167850948829e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
hold out in the chat room,['check with parents'],"{'Bleu_1': 1.666666666388889e-16, 'Bleu_2': 1.8257418580158344e-16, 'Bleu_3': 2.027400664774394e-16, 'Bleu_4': 2.295748846116193e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
the sense of home,['a happy family life'],"{'Bleu_1': 2.4999999987500003e-16, 'Bleu_2': 2.886751344384472e-16, 'Bleu_3': 3.4668063696345776e-16, 'Bleu_4': 4.518010014566593e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
will be able to communicate with people more easily,['started in wales'],"{'Bleu_1': 1.1111111109876545e-16, 'Bleu_2': 1.1785113018384495e-16, 'Bleu_3': 1.2565790683898578e-16, 'Bleu_4': 1.34851118576642e-16, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
reduce the cost of advertising < s > make women look ridiculous < s > encourage women to perform the housework,['ignore protests about advertisements'],"{'Bleu_1': 4.761904761678005e-17, 'Bleu_2': 4.879500364504501e-17, 'Bleu_3': 5.0041736243917744e-17, 'Bleu_4': 5.136663909241664e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
lived together but suffered from drugs < s > stopped taking drugs and became famous,['met for the first time in prison [ sep ] refuse to talk about anything when they meet'],"{'Bleu_1': 5.4582050197921206e-17, 'Bleu_2': 5.649778949968691e-17, 'Bleu_3': 5.858056479502929e-17, 'Bleu_4': 6.0856242003745e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
explain how the technology is so powerful and so powerful < s > prove that no one likes to gather personal information < s > warn you your personal information is being gathered secretly,"['introduce a tiny file in a computer - a single code [ sep ] introduce a sophisticated software called a "" beacon ""']","{'Bleu_1': 2.9411764705017306e-17, 'Bleu_2': 2.9854071700435245e-17, 'Bleu_3': 3.0312311475831873e-17, 'Bleu_4': 3.0787460504674933e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
